OBJECTID,* Damage,* Street Number,* Street Name,"* Street Type (e.g. road, drive, lane, etc.)",* City,* CAL FIRE Unit,County,Incident Start Date,* Structure Type,Structure Category,* Roof Construction,* Eaves,* Vent Screen,* Exterior Siding,* Window Pane,* Deck/Porch On Grade,* Deck/Porch Elevated,* Patio Cover/Carport Attached to Structure,* Fence Attached to Structure,Assessed Improved Value (parcel),Year Built (parcel),Site Address (parcel),Latitude,Longitude,Structure Age,Log Assessed Value,Fire Risk Score,Month,Fire Season Category,Month Name
2742,Destroyed (>50%),770.0,Bald Rock,Road,Brush Creek,BTU,Butte,2020-09-09 00:00:00,Mobile Home Single Wide,Single Residence,Asphalt,Unknown,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,8576.0,1977.0,"770 BALD ROCK RD, BERRY CREEK CA 95916",39.6333786196633,-121.410181755131,43.0,9.056839480990421,3.8,9,Moderate Season,September
85078,No Damage,14121.0,State Highway 70,Other,Belden,LMU,Plumas,2021-07-13 00:00:00,Single Family Residence Single Story,Single Residence,Metal,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1584.0,1964.0,14121 STATE HIGHWAY 70 BELDEN CA 95915,40.0064222612558,-121.26319957004,57.0,7.368339686311381,2.8,7,Moderate Season,July
67709,Destroyed (>50%),3452.0,128,Hwy,Unincorporated,LNU,Napa,2017-10-08 00:00:00,Utility Misc Structure,Other Minor Structure,Fire Resistant,Unknown,Unknown,Combustible,Multi Pane, , , ,No Fence,289214.0,1936.0,3452 128 HWY  *FIELD COLLECTED,38.6003483968529,-122.622964506273,81.0,12.574925635141605,4.6,10,Moderate Season,October
82329,No Damage,21200.0,Us Highway 50,Road,South Lake Tahoe,AEU,El Dorado,2021-08-14 00:00:00,Utility Misc Structure,Other Minor Structure,Concrete,Enclosed,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,164837.0,1964.0,21200 US HIGHWAY 50 SOUTH LAKE TAHOE CA 96150,38.8121953739945,-120.03366377155,57.0,12.012718452401716,2.8,8,Peak Fire Season,August
1401,Destroyed (>50%),0.0,Kettenpom,Road,Zenia,HUU,Trinity,2020-08-17 00:00:00,Motor Home,Single Residence,Metal,No Eaves,"Mesh Screen <= 1/8""""",Metal,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,164837.0,1964.0, MAD RIVER CA 95552,40.1675582070478,-123.39261648536,56.0,12.012718452401716,3.3,8,Peak Fire Season,August
94715,Destroyed (>50%),3501.0,Airport,Road,Placerville,AEU,El Dorado,2024-07-06 00:00:00,Utility Misc Structure,Other Minor Structure,Metal,No Eaves,Unknown,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,0.0,1964.0,"3501 AIRPORT RD, PLACERVILLE, CA 95667",38.7218461,-120.7650506,60.0,0.0,3.3,7,Moderate Season,July
78388,No Damage,19539.0,Mountain Lion,Road,Grass Valley ,NEU,Nevada,2021-08-04 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,492051.0,1964.0,19539 MOUNTAIN LION RD GRASS VALLEY CA 95945,39.1385072792438,-120.980542031133,57.0,13.10633968094645,4.8,8,Peak Fire Season,August
87116,Destroyed (>50%),174.0,Williams Valley ,Road,Greenville,LMU,Plumas,2021-07-13 00:00:00,Mobile Home Double Wide,Single Residence,Asphalt,Unknown,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,Non Combustible,85698.0,1964.0,174 WILLIAMS VALLEY RD GREENVILLE CA 95947,40.1513494255085,-120.940630675374,57.0,11.358596435906357,3.7,7,Moderate Season,July
103303,No Damage,192.0,W Terrace ,Street,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Utility Misc Structure,Other Minor Structure,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,193731.0,1925.0,"192 W TERRACE ST, ALTADENA, CA 91001",34.1943549,-118.1517939,100.0,12.174231039674016,4.8,1,Peak Fire Season,January
50654,Destroyed (>50%),53305.0,Deer Foot,Lane,Idyllwild,RRU,Riverside,2018-07-25 00:00:00,Utility Misc Structure,Other Minor Structure,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,408497.0,1984.0,53305 DEER FOOT LN IDYLLWILD CA 92549,33.7291503920431,-116.73159816758,34.0,12.920242297309377,6.3,7,Moderate Season,July
38131,Destroyed (>50%),52.0,Pearson ,Road,Paradise Central Southwest A,BTU,Butte,2018-11-08 00:00:00,Commercial Building Single Story,Nonresidential Commercial,Metal,Enclosed,No Vents,Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Non Combustible,75000.0,1953.0,52  PEARSON RD   PARADISE CA 95969,39.7531565905256,-121.627898101364,65.0,11.225256725762893,4.3,11,Peak Fire Season,November
4815,No Damage,13193.0,Oro Quincy Highway ,Other,Brush Creek,BTU,Butte,2020-09-09 00:00:00,Single Family Residence Single Story,Single Residence,Metal,Enclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,237025.0,1915.0,"13193 OROVILLE QUINCY HWY, BERRY CREEK CA 95916",39.6974226261437,-121.327858019775,105.0,12.375925118741504,2.7,9,Moderate Season,September
17727,Destroyed (>50%),7101.0,Carrington,Lane,Solano County,LNU,Solano,2020-08-16 00:00:00,Utility Misc Structure,Other Minor Structure,Metal,Unenclosed,No Vents,Metal,No Windows,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,698000.0,1989.0,7101 CARRINGTON LN VACAVILLE CA 95688,38.4052761038212,-122.046423550663,31.0,13.455975814408239,3.3,8,Peak Fire Season,August
7667,No Damage,42356.0,Bald Mountain ,Road,Fresno County,FKU,Fresno,2020-09-04 00:00:00,Single Family Residence Multi Story,Single Residence,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,109490.0,1997.0,42356 BALD MOUNTAIN RD AUBERRY CA 93602,37.0658519570019,-119.410660394462,23.0,11.603597633079941,3.8,9,Moderate Season,September
106221,Destroyed (>50%),532.0,Concha ,Street,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Utility Misc Structure,Other Minor Structure,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,159373.0,1947.0,"532 CONCHA ST, ALTADENA, CA 91001",34.1995237,-118.133371,78.0,11.979008920365338,4.8,1,Peak Fire Season,January
103862,Destroyed (>50%),800.0,Auburn ,Avenue,Sierra Madre,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Multi Story,Single Residence,Tile,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,422991.0,1927.0,"800 AUBURN AVE, SIERRA MADRE, CA 91024",34.1749741,-118.0558216,98.0,12.95510854532002,3.3,1,Peak Fire Season,January
125625,No Damage,1000.0,El Medio,Avenue,Pacific Palisades,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Multi Story,Single Residence,Asphalt,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Combustible,182293.0,1950.0,"1000 EL MEDIO AVE, PACIFIC PALISADES, CA 90272",34.05091,-118.5315022,75.0,12.113376047343987,4.7,1,Peak Fire Season,January
114375,Destroyed (>50%),2745.0,Santa Anita,Avenue,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Utility Misc Structure,Other Minor Structure,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,683400.0,1921.0,"2745 SANTA ANITA AVE, ALTADENA, CA 91001",34.192337,-118.1385211,104.0,13.434837081934134,4.8,1,Peak Fire Season,January
108910,Destroyed (>50%),16.0,La Venezia ,Court,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,No Eaves,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,Combustible,No Fence,50348.0,1926.0,"16 LA VENEZIA CT, ALTADENA, CA 91001",34.1885334,-118.1496507,99.0,10.826734036976289,4.8,1,Peak Fire Season,January
34336,Destroyed (>50%),6085.0,Cliff,Drive,Paradise Southwest A,BTU,Butte,2018-11-08 00:00:00,Single Family Residence Multi Story,Single Residence,Asphalt,Unknown,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,206664.0,1980.0,6085  CLIFF DR   PARADISE CA 95969,39.7678391501214,-121.637292642181,38.0,12.238854403804517,6.3,11,Peak Fire Season,November
99293,No Damage,3330.0,Sweetwater Mesa,Road,Malibu,LAC,Los Angeles,2024-12-09 00:00:00,Infrastructure,Infrastructure,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,415049.0,1976.0,"3330 SWEETWATER MESA RD, MALIBU, CA 90265",34.0427244,-118.675576,48.0,12.936154273883181,3.3,12,Low Fire Season,December
75441,No Damage,3099.0,Rio Lindo ,Avenue,Unincorporated,LNU,Sonoma,2019-10-23 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,583542.0,1950.0,3099 RIO LINDO AVE HEALDSBURG CA 95448,38.6245512317068,-122.834934065529,69.0,13.27687342122404,3.8,10,Moderate Season,October
57833,Destroyed (>50%),3085.0,Atlas Peak,Road,Unincorporated,LNU,Napa,2017-10-08 00:00:00,Utility Misc Structure,Other Minor Structure,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Unknown, , , ,No Fence,285638.0,1972.0,3085 ATLAS PEAK RD,38.3916204889326,-122.242727026759,45.0,12.562484054746681,2.6,10,Moderate Season,October
75370,Destroyed (>50%),9628.0,Vinecrest,Road,Unincorporated,LNU,Sonoma,2019-10-23 00:00:00,Single Family Residence Multi Story,Single Residence,Asphalt,Unknown,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,146783.0,1988.0,9628 VINECREST RD WINDSOR CA 95492,38.5584082849404,-122.784139164656,31.0,11.896717397396898,3.7,10,Moderate Season,October
63076,Destroyed (>50%),1098.0,Toro Canyon,Road,Unincorporated,SBC,Santa Barbara,2017-12-04 00:00:00,Utility Misc Structure,Other Minor Structure,Combustible,Unknown,Unknown,Combustible,Unknown, , , ,No Fence,98264.0,1987.0,"1098 TORO CANYON RD SANTA BARBARA, CA 93108",34.455072632481,-119.550935402807,30.0,11.495423189834087,3.1,12,Low Fire Season,December
51567,Destroyed (>50%),15735.0,Highland Point,Way,Unincorporated,SHU,Shasta,2018-07-23 00:00:00,Single Family Residence Single Story,Single Residence,Tile,Unenclosed,No Vents,Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,101461.0,1976.0,15735 HIGHLAND CIR REDDING CA 96001,40.587652655759,-122.473281520111,42.0,11.52743962312825,2.8,7,Moderate Season,July
82710,No Damage,7731.0,Tamarack Pines,Road,Twin Bridges,AEU,El Dorado,2021-08-14 00:00:00,Infrastructure,Infrastructure,Metal,No Eaves,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,164837.0,1964.0,7731 TAMARACK PINES RD TWIN BRIDGES CA 95735,38.8047059333259,-120.101656616703,57.0,12.012718452401716,3.8,8,Peak Fire Season,August
1562,Destroyed (>50%),14760.0,Big Sky ,Drive,Los Angeles County,LAC,Los Angeles,2020-09-06 00:00:00,Single Family Residence Single Story,Single Residence,Tile,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,215764.0,1981.0,14760 BIG SKY DR PEARBLOSSOM CA 93553,34.4126346426582,-117.864145765503,39.0,12.281945131442024,3.3,9,Moderate Season,September
30495,Destroyed (>50%),6218.0,Posey,Lane,Paradise Northwest B,BTU,Butte,2018-11-08 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,115452.0,1950.0,6218  POSEY LN   PARADISE CA 95969,39.771113630123,-121.613232516852,68.0,11.656618799720041,4.3,11,Peak Fire Season,November
108716,No Damage,348.0,Laun,Street,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,No Eaves,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,126945.0,1949.0,"348 LAUN ST, ALTADENA, CA 91001",34.1816145,-118.1581158,76.0,11.751517078168522,4.8,1,Peak Fire Season,January
66575,Destroyed (>50%),1837.0,Sonterra,Court,Santa Rosa,LNU,Sonoma,2017-10-08 00:00:00,Single Family Residence Multi Story,Single Residence,Fire Resistant,Unenclosed,Screened,Combustible,Unknown, , , ,No Fence,316758.0,1964.0,1837 SONTERRA CT SANTA ROSA CA 95403,38.4747836444675,-122.719904971264,53.0,12.665896511355102,4.6,10,Moderate Season,October
25447,No Damage,34205.0,130,Route,Na,SCU,Santa Clara,2020-08-18 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,Unknown,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,12490.0,1964.0,34205 SAN ANTONIO RD SAN JOSE CA 95140,37.3549399199525,-121.595104076939,56.0,9.43276366396591,3.8,8,Peak Fire Season,August
99256,No Damage,1918.0,Via Veneto,Boulevard,Camarillo,VNC,Ventura,2024-11-06 00:00:00,Single Family Residence Single Story,Single Residence,Concrete,No Eaves,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,533149.0,1985.0,"1918 VIA VENETO, CAMARILLO, CA 93010",34.2368644,-119.0789473,39.0,13.186558089446326,1.8,11,Peak Fire Season,November
65748,Destroyed (>50%),3650.0,Coffey,Lane,Santa Rosa,LNU,Sonoma,2017-10-08 00:00:00,Single Family Residence Single Story,Single Residence,Fire Resistant,Unenclosed,Screened,Combustible,Multi Pane, , , ,No Fence,99072.0,1964.0,3650 COFFEY LN SANTA ROSA CA 95403,38.4790595437807,-122.746799221127,53.0,11.503612231127654,4.6,10,Moderate Season,October
28880,Destroyed (>50%),1405.0,Ramada,Lane,Paradise Central Southeast B,BTU,Butte,2018-11-08 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,135115.0,2000.0,1405  RAMADA LN   PARADISE CA 95969,39.754109130837,-121.593195186605,18.0,11.813888947727923,4.3,11,Peak Fire Season,November
124115,Destroyed (>50%),1018.0,Maroney,Lane,Pacific Palisades,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,Unknown,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,144566.0,1960.0,"1018 MARONEY LN, PACIFIC PALISADES, CA 90272",34.0513387,-118.5366559,65.0,11.881498346893986,3.8,1,Peak Fire Season,January
3,No Damage,8430.0,Quail Canyon ,Road,Winters,LNU,Solano,2020-06-06 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,350151.0,2004.0,8430 QUAIL CANYON RD VACAVILLE CA 95688,38.4793575002602,-122.044584558241,16.0,12.766122624905135,3.8,6,Low Fire Season,June
22539,No Damage,544.0,Summit ,Drive,Santa Cruz County,CZU,Santa Cruz,2020-08-16 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,337573.0,1964.0,544 SUMMIT DR SANTA CRUZ CA 95060,37.0949328555082,-122.139677983701,56.0,12.729540024520183,3.8,8,Peak Fire Season,August
16382,Destroyed (>50%),3675.0,Cantelow,Road,Solano County,LNU,Solano,2020-08-16 00:00:00,Utility Misc Structure,Other Minor Structure,Other,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,483815.0,1989.0,3675 CANTELOW RD VACAVILLE CA 95688,38.4275600910741,-122.026418245355,31.0,13.089459948128368,3.3,8,Peak Fire Season,August
114223,Destroyed (>50%),2553.0,Tanoble ,Drive,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,400671.0,1921.0,"2553 TANOBLE DR, ALTADENA, CA 91001",34.1894613,-118.1151583,104.0,12.900898416468674,4.8,1,Peak Fire Season,January
124739,Destroyed (>50%),16301.0,Akron,Street,Pacific Palisades,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,Unknown,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,133370.0,1952.0,"16301 AKRON ST, PACIFIC PALISADES, CA 90272",34.0494763,-118.5397255,73.0,11.800889997526397,4.8,1,Peak Fire Season,January
30213,Destroyed (>50%),13796.0,South Park,Drive,Magalia,BTU,Butte,2018-11-08 00:00:00,Utility Misc Structure,Other Minor Structure,Asphalt,Unenclosed,Unknown,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,100648.0,1980.0,13796 S PARK DR   MAGALIA CA 95954,39.8096440479756,-121.595090719889,38.0,11.51939449559881,6.3,11,Peak Fire Season,November
110316,Destroyed (>50%),3370.0,Bellaire,Drive,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,130390.0,1934.0,"3370 BELLAIRE DR, ALTADENA, CA 91001",34.2020494,-118.1423618,91.0,11.778292907687902,4.8,1,Peak Fire Season,January
109989,No Damage,24.0,W Harriet,Street,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,339011.0,2000.0,"24 W HARRIET ST, ALTADENA, CA 91001",34.1900852,-118.1500739,25.0,12.733790783966173,4.8,1,Peak Fire Season,January
44932,Destroyed (>50%),5560.0,Butte view,Terrace,Paradise Southeast B,BTU,Butte,2018-11-08 00:00:00,Utility Misc Structure,Other Minor Structure,Asphalt,Unknown,No Vents,Combustible,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,21890.0,1950.0,5560  BUTTE VIEW TE   PARADISE CA 95969,39.7492133927,-121.582724752437,68.0,9.99383087243373,6.3,11,Peak Fire Season,November
37347,Destroyed (>50%),14119.0,Wingate ,Circle,Magalia,BTU,Butte,2018-11-08 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,185000.0,2002.0,14119  WINGATE CIR   MAGALIA CA 95954,39.8226090151819,-121.60417454423,16.0,12.128116509451258,6.2,11,Peak Fire Season,November
98346,No Damage,32140.0,Ortega Hwy,Road,Lake Elsinore,RRU,Riverside,2024-09-09 00:00:00,Utility Misc Structure,Other Minor Structure,Asphalt,No Eaves,"Mesh Screen <= 1/8""""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,187550.0,1990.0,"32140 ORTEGA HWY, LAKE ELSINORE, CA 92530",33.6562938,-117.3989044,34.0,12.141806087407309,3.8,9,Moderate Season,September
46572,Destroyed (>50%),932.0,Central Park ,Drive,Paradise Central Southwest B,BTU,Butte,2018-11-08 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,40835.0,1948.0,932  CENTRAL PARK DR   PARADISE CA 95969,39.7656943693529,-121.60735226358,70.0,10.617319324288905,4.3,11,Peak Fire Season,November
123720,No Damage,952.0,Las Lomas ,Avenue,Pacific Palisades,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,525588.0,1959.0,"952 LAS LOMAS AVE, PACIFIC PALISADES, CA 90272",34.0512488,-118.5352944,66.0,13.172274817470825,4.8,1,Peak Fire Season,January
46108,Destroyed (>50%),6562.0,Milton,Court,Magalia,BTU,Butte,2018-11-08 00:00:00,Utility Misc Structure,Other Minor Structure,Asphalt,Unknown,Unknown,Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,30000.0,1977.0,6562  MILTON CT   MAGALIA CA 95954,39.8093182734936,-121.592039357567,41.0,10.308985993422082,4.3,11,Peak Fire Season,November
69651,Destroyed (>50%),11223.0,Ponderosa,Way,Mokelumne Hill,TCU,Calaveras,2015-09-09 00:00:00,Mobile Home Double Wide,Single Residence,Combustible,Unknown,Unscreened,Combustible,Single Pane, , , ,No Fence,8439.0,1964.0,11223 PONDEROSA WAY MOKELUMNE HILL CA 95245,38.2547808479224,-120.596822930412,51.0,9.040737587590003,3.1,9,Moderate Season,September
28130,No Damage,27241.0,Silverado Canyon,Road,Orange County,ORC,Orange,2020-12-02 00:00:00,Mobile Home Single Wide,Single Residence,Asphalt,No Eaves,No Vents,Wood,Single Pane,Wood,No Deck/Porch,Non Combustible,No Fence,125155.0,1949.0,27246 SILVERADO CANYON RD SILVERADO CA,33.7444542154876,-117.654660780135,71.0,11.737316238179753,3.8,12,Low Fire Season,December
49318,Destroyed (>50%),455.0,Kanan Dume,Road,Los Angeles County,LAC,Los Angeles,2018-11-08 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,Unknown,Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,250107.0,1989.0,455 S KANAN DUME RD MALIBU CA 90265,34.0882393894401,-118.816751160518,29.0,12.429648103559249,6.3,11,Peak Fire Season,November
